"pc.comp1","pc.comp2"
-32873.2711146457,714.370250050808
-5158.13784337413,2638.01398596848
30217.2330527739,-8090.80388709881
24545.6137374997,-1808.04818731576
15649.4915389889,6152.14568348526
-39283.1297914216,-2984.73523086513
-29858.6304582318,1456.31604355458
16680.5424865031,1546.66721220954
-15321.8810876021,5633.01847261833
-3202.03358781473,1816.70518193406
16172.3399334568,-1098.79291465513
25747.1944077679,-2163.79170025859
27298.380816653,-4774.09185966479
-21241.6441507634,2728.84863973355
10935.5167668562,-14431.1197844569
-9127.67731949664,-2638.10855161967
-21492.4480671206,3514.84982265028
23815.115315026,889.21925680926
-19245.5752033567,6044.0291835575
-12778.6634564172,-14935.7576719302
-22381.2036544863,3900.46765255813
16260.3876975856,5858.99615855114
-9754.39124330516,-9328.09847277521
17792.842783759,16234.9131172656
-26009.3407161783,4412.56023382184
-27009.9399699784,1799.15446024532
7845.37267965676,23751.5983506576
-6684.35815892676,-3870.86938306886
-9910.311279719,-11766.4563509768
22492.2497712295,-1322.3370929755
11977.8438889601,-21968.2227324503
5368.26051404339,-6241.94121109247
-37908.1143761484,-2029.93881041672
13013.6970492895,17700.400867608
12935.0430875455,3758.98699017315
8411.47243620926,27343.5823466738
4450.29323252247,-14936.3754558532
7155.7242917887,-17205.3301297416
7623.89344021739,21158.407027887
-22973.5651669015,8850.16323811758
14893.5101280023,14105.3893996255
-35103.33885573,-616.81710991589
10464.0818205289,25423.6534770934
-38987.7484162284,-2030.35806135006
-31195.2572387298,3870.68491478937
-38946.1589922691,-1829.92349375803
4907.83983252112,-7573.89526466045
4788.15818315852,5736.86322071291
-29849.4647693635,1459.55867695682
8660.24150440866,-18827.515063348
19367.1388394352,16336.6186294578
-37788.608813773,-1652.62133653077
-38669.1442581564,-3986.75642692401
22269.6156948263,-863.980482916102
7068.414291556,-18460.6088113517
10198.7155763176,27167.6635277123
12628.703165461,-25624.4870137421
18254.099652422,3729.02504181783
9783.40454971389,-25513.4522018335
-39280.0254508939,-2051.65421407739
8825.15987346802,-22566.8389610887
8717.96733115019,-28313.0457353339
6390.95033695154,27719.1812194493
-9073.41100321097,-10345.2717944236
20215.0999292228,4369.84333394979
11950.0697093831,27731.9118223705
12622.971876,32448.9657136945
-27408.8201704231,139.443587940957
8246.65966251856,14846.5364346051
-37948.581841598,-1860.05311479021
17840.5305838004,4050.68970370506
6606.68054506055,27166.1983253014
-32159.4481798068,-1637.0034712889
24069.4866566665,1030.581608531
5522.44519516667,18421.3767318415
-11489.4082413398,-13622.928153615
23077.2871219716,-251.549477114173
7263.38253596842,-18947.5248175081
-28116.5070348246,-3862.78132676589
26466.5337283567,-3711.58080236104
-14191.7337504133,-14825.8198224584
11117.4023201432,-24869.1843261338
7232.58075073428,21308.4818184432
16283.4930189583,7435.77750098602
-18111.3110804958,9695.99675037863
11139.4753579311,30364.2925905858
-37071.657981097,-751.600049813528
-24515.5390873375,2286.53661282567
16452.1945930979,5941.23663673831
23331.5149095814,-1688.69844586117
-38269.5569639263,-1711.04730762688
-20111.968655282,9237.33253743038
-40476.1328551864,-3593.42398401699
7069.1691079841,-21639.7791960517
-31708.7676892453,543.766268684858
-23636.2753760246,8972.50836404583
15636.1281983129,7882.712778814
10714.0999690609,-15459.803091745
-38326.0130970801,317.711504308276
-31104.1986414311,-2553.68852304432
2797.08749700147,-1357.55764108919
-28627.171207297,858.930095705092
-11208.0812777859,-10729.4377830017
-36964.5874170097,-1288.37585426178
-7437.35122388086,14062.9967392394
-7206.40878920226,193.912506227614
23997.4755438094,-1983.38129663809
20993.2953050797,3424.54483654335
8227.93697892843,-10089.1295251692
-30188.761669794,3406.73920001523
6895.61650917037,10796.3577089793
9758.04686575454,-9659.5787850193
378.832842282195,-9026.16628518863
20047.4387730292,2331.83274467575
7966.13214488409,-17203.1948754214
-37258.096681334,-1670.42513507821
-25073.7928066779,4527.98360877413
18503.7969285291,-6734.48061465253
14571.6226626636,-940.783626134472
-12307.2220211043,-14374.681668569
19314.2843716048,18326.1743136508
13913.1851198149,7494.85634433929
-14347.8064225974,10125.338381176
-27380.2054632367,3621.89824551356
-30433.4682236309,-498.492520896503
8310.53122358417,31506.6598102507
23293.5215010895,-1286.6155952135
8695.03676986937,-23905.0691110725
-9339.47652963379,-5592.71596918184
17947.9980418476,4170.08829328605
-39638.3355350442,-2158.49896932705
-14337.4998028591,6533.61448364522
-10938.6500552464,-12886.9134884416
3009.81007989526,7258.66583132585
-12402.0287015573,9012.11185498061
7510.90093226723,22456.1643025559
9469.53208678523,-26951.0743156761
25056.1525184697,-2164.57311449983
21387.2211029193,567.497809412873
13441.7623682324,21401.957844822
25091.6926776181,-2586.27014322116
-23192.6679379837,4161.08499248176
3949.99975851493,22223.3074106207
-14645.1874358941,12180.0837043959
-15895.2113395397,7132.2113262411
16459.4561569818,18961.7624241048
23647.2140273354,-1368.75308070827
6465.37171947844,-18068.0709479256
2376.94674009604,8234.39862755808
4516.58016653329,25075.6686538837
-27595.8398355603,1063.29060323799
9819.21856025973,-26066.6353568126
-5438.78753636493,-2500.08541767871
7606.65146734494,30036.5544359559
10488.2936336826,-22097.683991624
4406.40518596038,5552.89576690317
-28087.4655710766,2318.36043797727
-39230.8963490425,-2701.23501624612
-31492.8093517245,-1148.99219071287
21033.8324303368,-1001.17603012632
20449.996039087,5361.04731311886
19689.8531183451,4801.71998337682
24817.2062268406,-3178.99209658114
17116.5734710727,10615.7879527179
26636.7223875808,-5936.21518231435
22483.920660116,-1632.34900911751
11977.6971376999,29641.588722804
9307.34921924218,16006.9292002304
4024.15795109231,15560.8577928283
4627.0074736247,-11718.7741960269
10259.391239453,-20374.7975140061
8021.14235745927,31464.436289624
-11664.3701156815,-13870.4255186268
-12744.4727381798,8065.74633197212
5101.73369214198,-14427.4804473389
20504.5339528128,1956.23912856552
7731.60215525377,-22378.513393465
20835.8560117808,1764.06025562146
24187.1088883478,-900.868114064952
9963.01136928339,-25421.7204913343
-16905.5814888565,6499.93750395692
-39559.974994883,-2783.8302297231
-11653.6999809149,-15301.9324646359
-32105.4826883053,-2252.55284751542
-34042.2333430344,-3242.32018864249
-26799.7439947799,1876.91267820932
-7654.96717003944,-6893.75497181391
-15551.0480793007,6293.03493456247
-26589.6853884468,1111.17866486959
6264.7852980133,26613.8475870003
-16339.2604250993,6527.0692886292
16394.0531491011,-1735.15161304539
3893.44488509679,-8841.00946673512
-27019.8790119766,-145.572912238415
11643.8548574431,-29735.3020861133
19511.6916270247,18224.4929720826
5624.06010086983,23104.8281747463
5516.60289747732,-17120.7171062911
-37906.4045367624,-1452.97011174848
27268.5374624327,-6630.19712531194
11313.203300101,7080.33649696687
-28914.727211393,700.588050797191
-10013.9561952999,-4707.57894261621
-40866.6534993884,-2516.53761613431
20768.5585931925,-832.974773100628
20491.8275417816,-2541.15563307166
6050.00433989858,29045.744882724
14007.7268657466,4593.11404728426
4592.45026378115,22587.963468979
8858.36953807314,-23661.2455493858
24117.9283252411,-671.731548479919
9418.79436239752,-18465.310447542
21884.4546631779,1480.15817071127
-29188.3004235431,1815.08727583408
-33377.8835310568,-1103.87955417794
-15638.1425591684,5435.22257062485
6089.11589740599,27646.1151818622
10708.2872814037,19863.495636113
-8085.12546201621,-3358.21798527058
26779.2720182193,-4636.16630392932
-29171.4253766948,-614.356496222697
-38200.27205082,-798.742888684857
24169.463643569,-1661.49517221887
-32706.9796755585,937.722829762122
8196.9340435007,-20143.2092749788
-25686.1600433469,2459.1225814893
19054.101689674,6668.05943663228
-31386.4262986,1076.43754808838
10724.7649915002,-29415.9149018386
-3328.04378014582,3253.55305698058
18134.0942414967,-596.179809015105
11236.9867091171,7367.55070599907
19741.0431632941,-3062.96852457139
7628.65045516111,25528.1882515508
21493.7762486438,-19.4549564624066
10227.2156422435,26186.3432342343
-20788.2161283506,4718.38269904104
-41625.1369475436,-3471.54582016454
-5821.16306067466,12586.0002642117
9948.71293960258,-22167.5849851085
-1141.6388626894,-13631.027406805
-13818.6713327444,-10551.8452252377
19940.6634959783,3372.65620825544
12469.2210629727,-24337.836292557
24186.1420573696,-2941.75012927778
8094.88420879563,28396.4114061026
10699.2267224347,21812.546506619
2072.40600263018,-9331.58636915453
22326.6480065206,74.5274304928803
-9540.09318737754,-8107.81999034988
26223.9584337443,901.969595959286
19591.7716583368,2508.82808758617
-38669.8126492527,-1944.82747265526
29164.125892459,-7170.57938248652
12306.1002876972,23439.5093775717
-9726.13596571767,-5671.75798276713
-33310.6752485081,-2706.34314450732
11112.8347552758,-21427.8929494879
18888.5118243329,-629.898970592408
22385.8125406556,-746.622032091133
19311.0448759185,18318.62554631
-25961.2610997559,-938.563051083619
18856.9595267859,3839.69760363631
10948.9305923155,-26250.6020244422
-34725.5958488145,-2785.1384059905
-18111.4016353022,5296.5622887893
2811.66217886695,-6857.07589383229
10734.914311966,24317.7740369451
14910.616754628,-2531.54472754697
12744.6418039871,17551.3949281309
-38565.0109869669,-712.148358828736
-27728.071323326,4603.13781425781
-21434.815530153,9315.3885059227
4207.95895495357,-11008.4621660471
-25280.6673972521,2108.92552627929
-10858.2552961052,12715.0593584704
-39835.1881968898,-2295.68174037709
10427.9172883837,12988.8779446424
-38607.7047253733,-2586.32631541107
-33860.363541621,-2270.34948476914
-38219.9086189027,-2036.55698754147
8978.00408508901,26479.2381208517
-7089.06454895357,10532.5560038508
5781.0573313715,-17544.7963681916
11579.9167163327,-20590.4291448918
23763.5140974349,367.80077850301
-42772.5139276344,-1001.46649024606
1568.28367996441,-9827.63387595103
-18810.4786112447,17349.0429761515
21306.9467911389,1241.57223458074
3865.59155775372,9174.29918826342
21379.4313036439,1708.25435078465
5487.46456579927,25518.543107843
20565.3140901291,18287.587417227
20202.6720918001,2910.73874442243
5984.93366491367,-9132.25034499878
9846.39614466147,-18147.6514781612
-31346.1567208519,-149.5980487167
28958.4517820544,-7519.01280412786
8492.49516622665,11462.2448017313
-31039.4701052672,-3036.16104965312
-35472.3599539593,2279.36467691407
11830.8634922197,-23058.5786995645
-12116.7088164014,-10302.8508098662
2909.54338211584,-13236.8714354001
11694.6768742301,-22211.5864807364
-33202.9690126995,335.602451395947
-35650.3456444255,-241.131763140693
27716.8544620116,-5272.95504291588
22496.4517096253,1568.44083357226
-40865.1179071244,-3843.04977146156
-15837.7773013581,9224.65715967002
16771.7170138804,-144.994226335511
3287.60750153636,-16565.9454346657
4037.64065438593,9268.67202630468
8524.22718998752,-18071.5959472504
-37958.9249812979,368.681247050973
8820.06528093232,-14387.8286080991
17234.7252516123,231.766803060464
6893.64696733608,-16079.7145277704
23605.8621774603,-1359.54107299231
7934.06748253234,-20656.8017908161
-31467.3524402399,-1453.96856709975
24316.2474169101,-1765.37006134945
8127.08329438131,-14398.3109639152
-24154.2665292722,4213.82275170274
-28672.0651342726,5075.92460154612
-41201.4697021955,-2681.1650304928
11129.3393453441,8039.6307419538
-33637.023354551,-1485.68421041328
6212.49564928236,10080.360159352
-32177.3345066059,1253.55440773621
5805.19798436331,-17980.942195724
-40755.6739424711,-2992.21877250994
20467.0201031285,17811.1589165709
26069.9977889888,950.824822750967
2733.4151937855,-19996.455866709
-10150.3258393539,-9343.85725901229
23376.1711027128,-8372.33482844994
18916.2793175922,1825.55682910549
23793.5242096113,-4771.12704489107
-38165.2608099844,-1318.60308262874
-8920.56194127448,-8026.10319618911
6249.30274123316,-8885.22946366228
-35987.7222185157,758.408313532831
21700.4781156713,668.547091465909
8367.11931750053,26089.3345250591
20824.4518534813,2631.29553699962
11167.3116247053,-21825.7022019285
-9666.53348190541,9046.74318608118
7851.74095052197,-18374.216818502
6177.85126464505,26076.633444992
12293.4714707957,17854.461868937
-34580.6348360042,-709.976620344526
22753.4607111355,-2829.54325534465
-38402.310160563,-1491.23497938837
12689.8107705205,30025.0159548341
6470.10707001263,24241.5989759467
13677.9714346286,-19271.4382630925
16308.8239125698,3917.24376038858
1564.01412972168,-1915.6630023517
23298.5357278411,-1489.69322661605
-32444.8557809899,670.424127650182
23666.8428648926,5.4895537303012
-25293.1302924517,1735.00114310358
-10553.5517390291,-8800.73362885321
8406.88796583851,-7472.84888006061
-33622.7517235305,-2608.23955167784
-28037.7637625365,2080.85642954226
-28809.4079404746,3720.63866487494
24794.2941220384,-2363.76247945699
19142.4526614572,3797.65145272657
3488.20619872714,2502.43089294057
-30389.2583112489,2628.88879506901
17938.2589503438,4909.61966502003
-27759.9724664539,2327.89111618181
15516.761191787,4653.88152855409
23426.0999238248,-1267.30070101725
11422.8867381732,-20836.5719709957
12369.4228829643,11429.6929024565
-31159.6523714195,-1934.40721829683
7335.05087909919,23679.7469270236
25364.5968773941,-3914.27497106992
-9920.04792406247,-10753.1399936247
-20466.2595341618,6936.26531207447
27827.6699306213,-2991.50052452075
-29302.1960561181,577.502788349136
-15846.5242469949,8128.51192676771
16528.704804927,2949.01942909125
-24368.874833458,1724.46948348376
-38390.0520921286,913.785962369387
-20273.5432685413,8048.50848306992
21341.3686549624,129.774831195621
-7386.72480344306,-4375.93277766513
8903.58792100378,-25089.0929361465
-29710.6772463237,-774.835188917001
117.298303456492,804.637851497483
27804.3843784342,-4227.79558552422
13214.5766700923,4594.39875960112
-39229.2852459984,-2169.58380829948
6602.17100791008,-15702.2317015148
7793.96265081773,30516.4863574549
3531.22560999146,-5612.01605563493
7387.33356428717,27551.8998763224
18122.7391243291,3867.30510330085
-32457.4686351977,48.0628165551771
18502.9986225187,-1708.76452964803
25322.1301475839,-1165.55151565788
22130.4560366344,-2237.49365599632
7127.56405129219,29506.094670329
-29999.2147582156,134.976653322744
18100.1923877491,10675.3913963803
-27340.5722568081,1754.88694850648
-916.488472411022,5553.04463643729
-23874.8622836151,2576.31585410118
3696.33122854425,-17401.3219231365
-19736.5180271396,5709.43398528777
-9688.0520895509,14084.7048296507
-28420.2010042989,1154.25408819755
-31030.8530567241,1205.0184066044
-10457.7972318091,-12294.3077671777
17436.5095881971,5736.21907907987
9429.57937077189,-10492.5607681696
27738.4158797867,-5660.98328297838
27417.4995234126,-5737.07332918071
-17696.8548578168,4087.10360027583
11426.1162097613,25137.4255872702
-9855.02300559129,-10965.7899187816
12973.7706163726,18382.607171035
4600.27273226636,-11812.2524172995
3311.76263495534,13899.9427045722
10684.2871999048,-26513.4127598202
-17188.1626959155,7874.34711081056
24189.1566345745,839.731337954899
12736.4545928665,8114.94661390091
12521.1424584972,-26386.1055772954
14188.7765203109,9833.66493871542
4291.34320038885,-17525.9210313317
7970.81136959775,-23620.2274786012
-33201.4069991197,897.746979433367
21260.3711995114,1874.31628587623
8856.39176324963,27764.364398971
27452.2903899217,-3007.6730799665
17905.0156586504,4012.12215046639
-34401.972681067,-5.1975814445198
-39890.8248255509,-3208.9619494007
-29583.3023365846,1026.8734499446
15650.801269455,756.50507450489
-33134.0098614149,-2034.62275603058
11574.710279866,30408.0364222248
23595.9035016493,1263.17405352542
-32012.551914246,355.613672741258
1471.1475449625,-11988.3041894349
11950.8428379175,-23242.9392136433
10020.2236993125,26323.9778528579
22206.4241573976,2199.06641271456
8585.12004288671,-23290.8063257138
24627.171136634,-2693.90798089329
10878.0106494108,-20556.4991743449
28595.3421973956,-7868.76850124166
23526.9944222626,-1887.32392026658
6698.04186138459,-18782.5827464945
8762.48536695177,-14260.041545543
-32899.1732830114,-2249.09477603511
-40459.4987843571,-3353.02686236551
-35160.3825947912,-1744.64067792169
24688.1292940307,-2045.89200007594
22395.807131118,-1283.94197872239
-31120.9681431597,-2324.41596237545
25381.2324486118,-8176.37800335432
18655.614594672,6051.31524471215
-27426.4272059646,2994.75835317626
-32954.6519770675,-2596.46549594574
19672.3764544369,1911.56217360029
13637.4858178555,-21099.129344777
-21065.686870705,9654.33151415108
6828.38622308669,-10149.2158757654
20061.5650349447,720.514122980045
20066.630357056,3431.39362642211
22858.8862641396,604.7674463172
12812.892204786,18393.0482100383
10949.0694289046,-27041.5707531087
-18670.0472494109,5214.06776136893
23380.5927976856,1746.18021787856
22281.4440276483,242.216541135988
8688.48990284356,-6633.85558725676
-30336.998695162,556.057528196616
22965.9125848725,-1134.4139616549
16214.8031099385,7249.44513229614
17897.653292684,4076.82510496817
-5060.092551709,-1544.45137349025
-14628.2037448858,6279.16031565385
14640.5534592835,5316.61692572738
11500.7878079785,-23861.8203037773
11401.1902512716,4789.04187584109
22016.9118988277,645.702296249946
1988.03262887531,8284.95660857514
-9059.94009540991,10452.7562041331
-4709.43887219445,-1156.88408738203
-32027.804463565,-1080.58665622926
-30041.0856945784,801.176106368159
18172.6177153631,5223.30075579399
7733.33175521503,27766.0787888327
23126.0361516555,-1781.78661231519
27691.7724098023,-4102.17225703556
17732.9050165406,5698.24616592212
-43398.8197866226,-1273.0367506244
6883.37877982867,-12570.4132383153
-33469.287308531,-2383.26614134544
-28213.5960613282,2525.2314387676
17709.6645336064,7554.96634790334
-38796.7191420416,-1666.30850220546
10241.3993007134,9479.49165521838
-18654.5987016006,9376.89029517546
-31589.1529237941,1445.18009768442
23214.1946263472,-1450.23318028826
21247.1401706665,4900.00484304001
-29287.2859793439,3505.085458718
-41433.9438322276,-4068.86575098065
-28503.5477336042,-1374.06572622126
-19343.6096422418,-18747.6826358643
16008.6478320179,5878.56184280837
14293.2490894187,2032.72154000824
3410.8955672496,-10063.9009486404
12715.1496313184,-25121.59612959
6504.2512385837,-15306.6985916162
-38579.3513938523,-2206.0803055622
-27609.7525309503,615.061722497263
8758.58483256522,-14230.6850951297
-22295.7030975965,2377.47690418251
-26314.9851954437,5704.8922041566
-35168.9468978415,4215.21671119306
-29605.1514455863,1751.36265505304
-17887.1145123703,10940.1688995377
-20827.9682276856,10760.8659850345
-31177.6242497584,-369.967325423217
-26698.1039313346,3727.26232733291
-22402.0768866824,6818.85094398224
10149.1064627543,-22181.7197602986
12863.1365868466,-11787.6214768411
-42470.5053501945,-3879.42407814939
12921.4586648721,-24502.7257827531
6068.64938516643,21352.42728308
20820.8349036188,17872.2352556036
14692.0600542938,4308.43915399497
17751.9884541709,3938.83783994125
12861.5454455369,18029.0972687249
17147.9334436219,4215.19076123617
25446.5849190511,-594.364038738792
3356.73210541095,19624.5098596693
-36893.6456160219,-62.5350507871169
-11918.2551825142,-13351.3151756006
-7322.36113235505,12270.9010944123
9587.78434660413,27122.5617050095
25750.2329438121,-1934.51071606187
10488.8201129969,-19165.8404554656
-7009.87765500584,12077.1973773892
-32984.2671571962,4847.54637858549
-21847.6408865012,2607.32184512644
18859.8087672173,17718.7551054649
-31778.2643039869,493.76501261058
-12946.1710198758,12495.520016304
-11334.629528286,-11668.9239108844
10105.7629114055,-19663.1628043046
-29466.5223687307,2577.93103396547
-5965.64468154616,17185.1897310317
11525.885764492,-24715.5800729142
7665.03486622833,-6253.87366762616
12745.7027090501,-24685.8364378708
22269.7163793902,136.256057490182
-13907.7630465717,6043.54976930513
12977.7826226643,-22453.7711921303
16665.8093639925,4931.33689193198
-13010.7280804811,8348.70063534413
8299.20930566811,21322.875608737
18378.0762704974,2736.31876412303
14492.1323798722,-19964.6525173232
-32395.3810346138,-73.3224737299994
16223.9657753868,8596.74359866266
15322.7769435078,30821.2001876983
10276.3796503201,-21708.855649113
19867.0968473085,1436.00076111933
8198.25414524678,-20229.1677661486
20310.7607650304,3023.73542228746
9136.64475136101,-11614.215338535
14384.2442472766,14520.8317870213
20150.6420833957,2623.96794489411
-41203.7389498649,-4017.1884438644
17818.3827279785,7004.36077470751
16380.4123515646,1724.33249478484
10238.8585637899,-20857.9802653037
-12609.512939198,11181.2463977417
23311.8380545075,226.072399222867
8818.288022065,-23628.4699249583
10333.0686047875,-15167.4293384949
7045.30384699998,-32374.9997453279
-39269.9885473315,-2257.29047290358
9076.2306910703,-13357.6985936753
7762.22390200091,-16971.4878952606
29582.9922975364,-6479.80729648441
5870.45889892149,26022.4726628802
6438.8901480677,-12785.1456747468
21369.2141651219,679.384194223433
-44168.96286465,-5242.59631016594
17087.549842271,7515.58708230217
-31729.8489232433,22.6562572175704
-29609.1539432749,-508.52638266785
21966.0210770854,2186.52885556426
-42049.4386911754,-3623.5389014759
16278.7823264021,18111.3680138619
8338.20532098101,-17356.9591244634
26750.205741921,-3014.67092451286
8594.08916122505,26386.5747652978
6935.35355845431,-21532.0129302416
11564.0307356036,8242.14582090766
20096.7211661598,18052.0388627532
21038.0614706625,-2440.32885662085
24065.757046468,-1306.50260411908
19475.8575132621,18558.8908780021
6506.30258147036,-16296.5257220377
-29550.6935940193,1536.53860123774
-5942.45396598468,-3522.32393901677
-36898.4347820453,-2310.68659160123
4862.23934022336,5512.61460438063
11133.460817606,16447.6873526296
-31398.4813086208,4239.1902560467
-29996.342189115,1143.65393776714
9869.87086413026,16744.7127380528
-12349.244114291,12360.1257671224
19681.6100536275,18018.4341983394
-21539.085726602,7552.03754894444
-27880.9381911553,2290.72596388809
5599.17336955493,21910.1013656433
-24478.5055862178,7435.0271698836
-13171.2412530174,-14566.9762933253
6537.36108920926,-3619.1550227112
6169.80427510143,-12886.378216896
-18988.4949704947,-18525.4255403404
8041.33310313989,-18389.8980239184
-9480.8000596488,-9104.25165440808
12635.143897218,-20133.0307105113
1628.12222087409,8306.80526570712
1425.86525432114,-6046.51256813775
13316.2467149679,2008.16513998302
7168.55199378624,-19141.5493256748
20927.3594548042,5553.05592207548
3347.99237443341,16573.5638459945
26395.8665144215,-2696.14964583489
-37142.2569230793,-1910.69841784021
3595.43515878164,9537.39083646408
11158.7861522938,-25855.8466435391
6930.88408438679,22586.3175301807
-6191.28980612298,11095.0710981812
-35773.3842154167,-800.304146503338
-29681.8125754106,5515.13252135703
12428.648934082,-22806.6128874174
-24869.7194151978,5084.10680761795
-32673.2228263503,-4234.64183263699
15703.4876362687,5260.87025401713
25505.5045134389,-4346.1675054771
8302.74260988864,26096.4908457608
6987.10191955878,-11374.5888162826
8647.0638760555,-25757.2533413851
16551.0418257518,4115.69118731301
-32077.0260442028,-483.524709498447
4954.29361062611,-3186.89853147474
19439.4077758761,-20.2590797040578
-36386.2021387063,-1153.72294156515
-23429.9742413598,3384.58843097584
-18972.4993795743,6756.52284702029
11683.9179990742,5889.26427775441
6077.00904841761,23946.9540123574
20133.165960741,1919.95739198208
17402.0916772257,19086.6241323679
16107.1258356499,11010.9442479694
-29664.8995260545,-260.171872690253
11523.4122951363,-28854.268797272
17943.4639317077,3491.73552104115
13212.3925362356,17892.5430245909
8221.16817837153,-16250.0161513535
10969.2564189699,-22787.4581412492
-43167.2739461276,-2857.86902590132
7591.77589179428,30106.4009205176
-32181.9387019935,2348.70406538085
18510.1140149615,18839.8309763676
-2025.05257308823,3478.29115684744
19650.2562048089,-343.63098155729
-8688.10171286023,-8490.41698950446
-31597.2976048127,-838.088413489651
27435.6902043679,-5652.84681066441
7743.97741524656,31953.8605763707
24067.4007312578,-3481.00189332853
8919.2705420217,-27029.4520535996
19239.3599794329,530.734375973609
8981.10403902253,27049.0076324099
14526.7716839777,22906.1186851363
8183.30092833646,-16019.9764183739
-32600.3868465383,3034.70444291197
3411.94344645299,-13754.3967618684
14157.3399721311,7918.5776785889
-28208.8418008624,2299.4223393302
5806.94176080802,-10899.3996209705
-24979.2430651687,716.881100230567
10643.1286782145,27300.3499422396
12678.3195784964,30703.2660927023
19309.7635844132,1243.06301385268
-36191.565574354,-185.996830582942
6777.42520930402,26959.7645880267
6313.10818195802,-25505.8691623557
-10172.3705011328,-8906.52000076807
15640.8007236649,6774.83455080394
-11169.0143090115,5544.5866762654
19386.9796193834,17483.6676003828
6303.8517563128,28591.8279874022
23974.5933106835,65.624005050038
15506.2427321118,6149.75311042419
9055.22844640207,-22452.7955407924
19645.3155235161,5682.93226423755
15418.212954455,9189.33939956508
-34203.229218125,436.708554254716
19065.1289621026,2430.37314440889
4670.75586748419,15080.3222261906
10001.4524788762,11638.5147868036
14106.7224194344,32319.1144156199
-26632.8481019309,1511.11963939944
3341.50753361419,-6066.24558794044
22104.5145633228,-1105.41399448245
19370.9902421752,4310.02850035647
25567.0269991999,-3837.81549206308
10292.3506948555,12087.2524823367
7374.16184417968,-11278.9803814675
11845.2551045339,-26063.7468693143
-30735.0650746253,1593.74383879053
11577.7800913253,-28044.506673399
-22456.5610496683,5846.67195031319
20000.700129543,5243.55005962047
10596.3710751043,-21385.2939820855
16787.1480313338,3042.01814986097
2672.9318352213,10896.482186751
-40730.0703543612,-2835.51012189371
21264.1850213517,-863.360122648662
22743.763249561,-1999.9912772372
9007.72882280456,-23603.5074721875
13944.1786882718,-26315.765876633
-36797.8144085773,-1347.03305684395
-31435.7036721237,-1655.53007831576
4739.89700951068,10939.9975401403
10232.7031463835,12098.4570687087
5876.57264796702,-9177.98125922436
-19089.3665550687,404.970323405551
11234.1183557057,-24743.2112767095
14132.6044491195,-22353.6100469443
12946.2653528989,4916.02548496012
-26885.2718459654,6721.58340445864
8207.62926595416,31196.0092342032
-34050.6315579923,436.753853160117
22857.5632299275,1663.46331702559
22392.0291698708,-8497.69456448363
4261.03923549394,-11534.1459108836
13419.8232011122,14956.9509156765
15950.3115245805,-9734.12511516375
-30827.6194156283,938.037039821558
23077.0224663314,876.337313426257
5551.00876260566,23810.4135159525
11230.6010093832,22139.2080216723
20456.9218798418,17792.0223959819
-29761.5726124765,2648.07166248436
20024.0349544681,2231.16745769416
-31876.3640027897,-4259.69830908116
10102.5633548848,5330.66973623371
18291.3353539355,3777.9899319074
1272.48726159559,7579.19851352559
-31847.2691006197,-2892.87895907618
-31808.092614274,-2375.53905463031
-14518.3409801227,11499.3566094847
-35239.58877089,1546.78522060345
9763.6393927951,-24261.7119648881
-27602.4388376558,4959.88549240269
16756.356391536,2746.23964751346
-7924.97821083126,-8743.80884242076
-36372.0528139881,1340.57545278148
-3675.72494299636,3844.51303700963
3861.39180945122,-2273.01333458231
5880.48438833258,-14191.3139984951
19589.4148626548,5820.9456847482
19017.0491958524,2509.54034526777
-38036.6010309383,-1937.60590780363
21383.6747647327,1587.90112450638
-32447.8527406966,487.333008268591
-12498.8874782444,-11486.5443504914
-36603.5233605708,-2393.18887159768
25849.5221816281,-3768.99748449846
-14456.1347898499,-15565.6176049906
20784.2202989936,1831.68703399256
25235.6021916474,-4641.91551877102
9556.6161806515,-20009.2816879806
-35065.1301129634,330.547114177098
-13639.1858146926,6567.11162310293
-40782.9296313226,-3824.05227704228
16794.4542853927,11956.2918218274
-19669.9406506763,9309.49115347701
15540.2212334054,17166.2526824995
-31329.0488024281,-704.101731805925
26729.7071056056,-4566.87575517938
8180.90530840724,-25037.649874105
-39944.9408216086,-2773.62610303608
-24333.3537660805,3494.45719097655
-31150.4129934768,-704.930407411921
-7816.18413031826,-5910.16338807676
-28554.6034906646,-1455.29840119984
-7904.84373193895,-4857.74742100277
10887.1810454894,-15218.411149868
-18121.5352265963,-19048.7389266178
14562.973879542,-23206.3749752286
9389.81054974056,-25730.3129971319
11294.7531277249,28342.0050998304
10907.69140506,6852.56365036794
5828.97624139872,-28987.4404512208
19879.8255003051,-1767.21390038068
7436.84932455711,-18270.4858610483
26685.1867815542,-5256.86526289262
27567.0890303852,-7126.22382889757
16049.6986996046,13692.6474478287
-30018.7984961527,-2551.90682386409
17837.2162338026,-1858.88085542832
17710.3540867783,6109.80218284306
3945.94835248355,16412.9984950853
3673.76395445049,5255.32915526578
-15895.2335123085,-13534.4678533431
-25959.1148183099,5111.06857050987
7499.82543479929,-9370.69955569132
9309.41323282542,-26243.7564808978
24267.9547429713,-3573.29168760489
26063.2668937367,-3844.08334880721
18647.0815661649,3395.60957453157
10294.8866820348,-26177.5212297704
-23148.969998845,4824.02556236625
-26451.4702259301,1595.20549717175
17398.994316038,5040.56026300599
4251.11401891058,-27606.5820000024
16642.0307953067,17663.2964745914
-8671.67489159646,-4803.6853302714
